feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
cs_pb_rank,valuation,silver/valuation,2026-05-07,0.0,300,299.5,806,1.0,True,post_close_T,,True,True,False,allowed
cs_turnover_rank,valuation,silver/valuation,2026-05-07,0.0,300,299.5,806,1.0,True,post_close_T,,True,True,False,allowed
cs_log_mcap_rank,valuation,silver/valuation,2026-05-07,0.0,300,299.5,806,1.0,True,post_close_T,,True,True,False,allowed
pe_momentum_5d,valuation,silver/valuation,2026-05-07,0.006264172690712737,300,299.5,801,0.9937965260545906,True,post_close_T,,True,True,False,allowed
ind_rank_rsi_6,industry,silver/industry_map,2026-05-07,0.0075170072288552854,300,299.5,800,0.9925558312655087,True,scd_pit_join,,True,True,False,allowed
ind_rank_turnover,industry,silver/industry_map,2026-05-07,0.0,300,299.5,806,1.0,True,scd_pit_join,,True,True,False,allowed
sector_momentum_10d,industry,silver/industry_map,2026-05-07,0.012474055884772631,300,299.5,796,0.9875930521091811,True,scd_pit_join,,True,True,False,allowed
cs_main_flow_rank_1d,flow,silver/fund_flow,2026-05-07,0.9030974245898011,294,292.8,89,0.11042183622828784,True,post_close_T,,False,True,False,short-history-family
cs_main_flow_rank_5d,flow,silver/fund_flow,2026-05-07,0.9030974245898011,294,292.8,89,0.11042183622828784,True,post_close_T,,False,True,False,short-history-family
cs_small_flow_rank_1d,flow,silver/fund_flow,2026-05-07,0.9030974245898011,294,292.8,89,0.11042183622828784,True,post_close_T,,False,True,False,short-history-family
cs_super_flow_rank_1d,flow,silver/fund_flow,2026-05-07,0.9030974245898011,294,292.8,89,0.11042183622828784,True,post_close_T,,False,True,False,short-history-family
cs_flow_reversal_5d,flow,silver/fund_flow,2026-05-07,0.9030974245898011,294,292.8,89,0.11042183622828784,True,post_close_T,,False,True,False,short-history-family
cs_margin_balance_change_5d,margin,silver/margin,2026-05-07,0.07830215863390921,295,294.5,800,0.9925558312655087,True,post_close_T_lag1,,True,True,False,allowed
cs_rzrq_ratio_rank,margin,silver/margin,2026-05-07,0.07214238882137503,295,294.5,805,0.9987593052109182,True,post_close_T_lag1,,True,True,False,allowed
