symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
002460,2026-06-10,2026-06-10,0.010358406879548284,37,0.88,0.007498240099194668,14,0.9566666666666667,,,0.07666666666666666,A_MAIN,"base strong, recent confirms",31,31,-31.0,0.021589934229339525,-0.005659343539040965,-0.008292822419216472,-0.03127756355348968
600547,2026-06-10,2026-06-10,0.010132265381875867,40,0.87,-0.0006544146085937088,108,0.6433333333333333,,,-0.22666666666666668,A_MAIN,"base strong, recent confirms",32,32,-32.0,0.04823747680890533,0.020988199040524843,-0.0014842300556585641,-0.024468971189931767
300450,2026-06-10,2026-06-10,0.01007837252678118,41,0.8666666666666667,0.004969726909145369,24,0.9233333333333333,,,0.05666666666666664,A_MAIN,"base strong, recent confirms",33,33,-33.0,0.18266698587502983,0.15541770810664934,0.1187455111323914,0.0957607699981182
002532,2026-06-10,2026-06-10,0.010011401489285254,42,0.8633333333333333,0.006011803832973698,20,0.9366666666666666,,,0.07333333333333336,A_MAIN,"base strong, recent confirms",34,34,-34.0,-0.05219985085756895,-0.07944912862594944,-0.10141685309470538,-0.12440159422897859
300418,2026-06-10,2026-06-10,0.009313240925455244,46,0.85,0.004656407211721787,28,0.91,,,0.06000000000000005,A_MAIN,"base strong, recent confirms",35,35,-35.0,0.04520844612885755,0.01795916836047706,0.1640498105035193,0.1410650693692461
300274,2026-06-10,2026-06-10,0.009230689284132608,47,0.8466666666666667,-0.0006033404661748937,105,0.6533333333333333,,,-0.19333333333333336,A_MAIN,"base strong, recent confirms",36,36,-36.0,0.03911413969335609,0.011864861924975597,0.0015672913117545928,-0.02141744982251861
300433,2026-06-10,2026-06-10,0.008960513887002202,48,0.8433333333333334,0.013706768784807154,3,0.9933333333333333,,,0.1499999999999999,A_MAIN,"base strong, recent confirms",37,37,-37.0,0.13284910965323338,0.10559983188485289,0.30670103092783507,0.2837162897935619
688183,2026-06-10,2026-06-10,0.008825383974031166,49,0.84,0.001145771689059652,65,0.7866666666666666,,,-0.053333333333333344,A_MAIN,"base strong, recent confirms",38,38,-38.0,0.19628099173553726,0.16903171396715677,0.19232093663911853,0.16933619550484533
300803,2026-06-10,2026-06-10,0.008750526775386335,50,0.8366666666666667,0.009644640086300183,7,0.98,,,0.1433333333333333,A_MAIN,"base strong, recent confirms",39,39,-39.0,0.23133852239377295,0.20408924462539246,0.22189613372463945,0.19891139259036625
000963,2026-06-10,2026-06-10,0.008712623576830199,51,0.8333333333333334,0.002082701956470766,47,0.8466666666666667,,,0.013333333333333308,A_MAIN,"base strong, recent confirms",40,40,-40.0,-0.029866117404737325,-0.05711539517311781,-0.027119807758324677,-0.05010454889259788
002916,2026-06-10,2026-06-10,0.007965617548387533,57,0.8133333333333334,-0.0005488423070579532,104,0.6566666666666666,,,-0.15666666666666673,A_MAIN,"base strong, recent confirms",41,41,-41.0,0.07369204593789869,0.0464427681695182,0.20640153126329208,0.18341679012901888
002074,2026-06-10,2026-06-10,0.007365102582635978,60,0.8033333333333333,0.0017443118680352079,57,0.8133333333333334,,,0.010000000000000009,A_MAIN,"base strong, recent confirms",42,42,-42.0,0.0684303350970017,0.04118105732862121,0.04797178130511459,0.024987040170841388
301236,2026-06-10,2026-06-10,0.0066213870373950405,67,0.78,0.011700216587422077,4,0.99,,,0.20999999999999996,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,43,43,-43.0,-0.021665043816942564,-0.04891432158532305,-0.06134371957156759,-0.0843284607058408
600549,2026-06-10,2026-06-10,0.006614558832832449,68,0.7766666666666666,0.008235843397088436,10,0.97,,,0.19333333333333336,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,44,44,-44.0,0.16266310794780536,0.13541383017942488,0.27387307236061686,0.2508883312263437
600219,2026-06-10,2026-06-10,0.004111788856929023,112,0.63,0.007801403536130098,11,0.9666666666666667,,,0.33666666666666667,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,45,45,-45.0,0.02401746724890841,-0.0032318105194720816,-0.01091703056768556,-0.033901771701958766
601601,2026-06-10,2026-06-10,0.004552596901960734,105,0.6533333333333333,0.007761775757677529,13,0.96,,,0.30666666666666664,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,46,46,-46.0,0.013724266999376011,-0.013525010769004479,-0.06487835308796008,-0.08786309422223329
600160,2026-06-10,2026-06-10,0.004766878486730142,101,0.6666666666666666,0.006883448153564694,15,0.9533333333333334,,,0.28666666666666674,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,47,47,-47.0,0.13902439024390256,0.11177511247552208,0.0760975609756096,0.053112819841336395
000792,2026-06-10,2026-06-10,0.004772214304589997,100,0.67,0.005025001325447847,22,0.93,,,0.26,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,48,48,-48.0,0.024334100624794353,-0.0029151771435861375,-0.021703387043735645,-0.04468812817800885
001280,2026-06-10,2026-06-10,0.0041271217071620235,110,0.6366666666666667,0.004776089877574945,25,0.92,,,0.2833333333333333,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,49,49,-49.0,0.05626160217049825,0.02901232440211776,0.0516921319434529,0.028707390809179698
002466,2026-06-10,2026-06-10,0.0066581953741623075,66,0.7833333333333333,0.004695039154291755,27,0.9133333333333333,,,0.13,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,50,50,-50.0,0.049016393442622874,0.021767115674242384,0.019344262295081904,-0.003640478839191299
601633,2026-06-10,2026-06-10,0.005367105944212851,87,0.7133333333333334,0.004653785246714518,29,0.9066666666666666,,,0.19333333333333325,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,51,51,-51.0,-0.011986301369863117,-0.039235579138243604,0.00742009132420085,-0.015564649810072353
300014,2026-06-10,2026-06-10,0.006594748662265029,69,0.7733333333333333,0.0034079552145316796,39,0.8733333333333333,,,0.09999999999999998,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,52,52,-52.0,0.21379310344827585,0.18654382567989536,0.20980036297640647,0.18681562184213327
601138,2026-06-10,2026-06-10,0.0035597791872164757,120,0.6033333333333334,0.00299883768282381,41,0.8666666666666667,,,0.2633333333333333,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,53,53,-53.0,0.04861910241657097,0.02136982464819048,0.12313003452243954,0.10014529338816633
002353,2026-06-10,2026-06-10,0.007002302399091742,63,0.7933333333333333,0.002852962102850817,42,0.8633333333333333,,,0.06999999999999995,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,54,54,-54.0,0.051720570995103854,0.024471293226723364,0.13247362250879258,0.10948888137451937
300033,2026-06-10,2026-06-10,0.005840438792617027,80,0.7366666666666667,0.002601431158721749,43,0.86,,,0.1233333333333333,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,55,55,-55.0,0.1325113966017406,0.10526211883336012,0.1121529216742645,0.08916818053999129
688072,2026-06-10,2026-06-10,0.018898240177389926,10,0.97,-0.008601296669795118,281,0.06666666666666667,,,-0.9033333333333333,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,56,56,-56.0,0.0008088268957833211,-0.02644045087259717,0.12014894623590289,0.09716420510162968
002384,2026-06-10,2026-06-10,0.013483009942700505,20,0.9366666666666666,-0.0056806743552899166,242,0.19666666666666666,,,-0.74,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,57,57,-57.0,0.18043509171050753,0.15318581394212705,0.2939001848428835,0.2709154437086103
688256,2026-06-10,2026-06-10,0.010680529497908433,33,0.8933333333333333,-0.008245213230004496,280,0.07,,,-0.8233333333333333,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,58,58,-58.0,0.07174251742517423,0.04449323965679375,0.2361295612956129,0.2131448201613397
603893,2026-06-10,2026-06-10,0.010181018682852927,38,0.8766666666666667,-0.007558980248457195,273,0.09333333333333334,,,-0.7833333333333333,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,59,59,-59.0,0.0747751124437781,0.047525834675397616,0.1285607196401799,0.10557597850590669
688036,2026-06-10,2026-06-10,0.009942410098131982,43,0.86,-0.00722952046332817,270,0.10333333333333333,,,-0.7566666666666666,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,60,60,-60.0,0.02633063757758136,-0.0009186401907991283,0.006394583411698296,-0.016590157722574907
600570,2026-06-10,2026-06-10,0.008372653917148445,54,0.8233333333333334,-0.0035359968882529057,198,0.3433333333333333,,,-0.48000000000000004,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,61,61,-61.0,0.07421503330161738,0.0469657555332369,0.05851569933396772,0.03553095819969451
000725,2026-06-10,2026-06-10,0.007823842229547009,58,0.81,-0.01517935145534692,298,0.01,,,-0.8,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,62,62,-62.0,0.04671280276816603,0.01946352499978554,0.1332179930795847,0.1102332519453115
600845,2026-06-10,2026-06-10,0.00761930512150104,59,0.8066666666666666,-0.005343175732168795,234,0.22333333333333333,,,-0.5833333333333333,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,63,63,-63.0,0.013958682300390768,-0.013290595467989722,-0.0005583472920157595,-0.023543088426288963
300316,2026-06-10,2026-06-10,0.018091805514027517,12,0.9633333333333334,-0.0015143891010446053,141,0.5333333333333333,,,-0.43000000000000005,UNCLASSIFIED,falls between configured gate tiers,64,64,-64.0,0.07173958117354351,0.04449030340516302,0.11735434376943821,0.094369602635165
603260,2026-06-10,2026-06-10,0.012276560408434764,23,0.9266666666666666,-0.001919571411618778,156,0.48333333333333334,,,-0.4433333333333333,UNCLASSIFIED,falls between configured gate tiers,65,65,-65.0,0.232608695652174,0.20535941788379353,0.16908212560386482,0.1460973844695916
688521,2026-06-10,2026-06-10,0.010799867640775016,31,0.9,-0.0009354303431540516,122,0.5966666666666667,,,-0.30333333333333334,UNCLASSIFIED,falls between configured gate tiers,66,66,-66.0,0.08417479108635106,0.05692551331797058,0.19254874651810594,0.16956400538383273
603392,2026-06-10,2026-06-10,0.010173482694784833,39,0.8733333333333333,-0.003048688243166718,184,0.39,,,-0.4833333333333333,UNCLASSIFIED,falls between configured gate tiers,67,67,-67.0,-0.0010369858278603816,-0.02828626359624087,-0.013480815762184628,-0.036465556896457835
000938,2026-06-10,2026-06-10,0.009841038696887652,44,0.8566666666666667,-0.002459596050964858,166,0.45,,,-0.4066666666666667,UNCLASSIFIED,falls between configured gate tiers,68,68,-68.0,0.05891656781336496,0.031667290044984475,0.08540925266903909,0.062424511534765886
000338,2026-06-10,2026-06-10,0.009313904519619049,45,0.8533333333333334,-0.0018290524084318192,155,0.4866666666666667,,,-0.3666666666666667,UNCLASSIFIED,falls between configured gate tiers,69,69,-69.0,0.019586507072905324,-0.007662770695475166,0.0914036996735581,0.0684189585392849
002371,2026-06-10,2026-06-10,0.008665792576800627,52,0.83,-0.0020466872784665633,159,0.47333333333333333,,,-0.35666666666666663,UNCLASSIFIED,falls between configured gate tiers,70,70,-70.0,0.05441568627450999,0.0271664085061295,0.1310431372549019,0.1080583961206287
600460,2026-06-10,2026-06-10,0.008536851223526253,53,0.8266666666666667,-0.003231005917144593,191,0.36666666666666664,,,-0.46,UNCLASSIFIED,falls between configured gate tiers,71,71,-71.0,0.15370705244122962,0.12645777467284913,0.26069921639541893,0.23771447526114572
002558,2026-06-10,2026-06-10,0.008214235692380473,55,0.82,-0.0013316126105962162,136,0.55,,,-0.2699999999999999,UNCLASSIFIED,falls between configured gate tiers,72,72,-72.0,0.026638477801268712,-0.0006107999671117782,0.010570824524312794,-0.012413916609960409
600482,2026-06-10,2026-06-10,0.008038971769068754,56,0.8166666666666667,-0.0028821081847384238,177,0.41333333333333333,,,-0.4033333333333333,UNCLASSIFIED,falls between configured gate tiers,73,73,-73.0,0.0006375518010839354,-0.026611725967296555,0.05546700669429394,0.032482265560020734
300015,2026-06-10,2026-06-10,0.007222402008451966,61,0.8,-0.0015749098196345865,145,0.52,,,-0.28,UNCLASSIFIED,falls between configured gate tiers,74,74,-74.0,-0.015457788347205792,-0.04270706611558628,-0.01664684898929847,-0.039631590123571675
600438,2026-06-10,2026-06-10,0.007105732641698875,62,0.7966666666666666,-0.0016645640070679945,149,0.5066666666666667,,,-0.2899999999999999,UNCLASSIFIED,falls between configured gate tiers,75,75,-75.0,-0.04859154929577458,-0.07584082706415507,-0.09507042253521125,-0.11805516366948446
300896,2026-06-10,2026-06-10,0.00685965016756386,64,0.79,-0.009492912895284027,283,0.06,,,-0.73,UNCLASSIFIED,falls between configured gate tiers,76,76,-76.0,-0.004214393775664571,-0.03146367154404506,-0.012751242705857035,-0.03573598384013024
600233,2026-06-10,2026-06-10,0.006717035509178657,65,0.7866666666666666,-0.0033371755230780535,195,0.35333333333333333,,,-0.4333333333333333,UNCLASSIFIED,falls between configured gate tiers,77,77,-77.0,-0.021828908554572313,-0.0490781863229528,-0.06784660766961648,-0.09083134880388968
603993,2026-06-10,2026-06-10,0.006548831336287451,70,0.77,-0.0030383458222782815,183,0.3933333333333333,,,-0.3766666666666667,UNCLASSIFIED,falls between configured gate tiers,78,78,-78.0,0.15313759355210133,0.12588831578372084,0.1537132987910188,0.1307285576567456
301165,2026-06-10,2026-06-10,0.006505166591951991,71,0.7666666666666667,-0.004947527420260688,221,0.26666666666666666,,,-0.5,UNCLASSIFIED,falls between configured gate tiers,79,79,-79.0,0.12680776014109352,0.09955848237271303,0.1957671957671956,0.17278245463292238
300628,2026-06-10,2026-06-10,0.0064531684157729825,72,0.7633333333333333,-0.011335439800124289,294,0.023333333333333334,,,-0.74,UNCLASSIFIED,falls between configured gate tiers,80,80,-80.0,-0.03130434782608693,-0.05855362559446742,-0.03768115942028982,-0.06066590055456303
000625,2026-06-10,2026-06-10,0.006439198113674723,73,0.76,0.0004150513021426795,73,0.76,,,0.0,UNCLASSIFIED,falls between configured gate tiers,81,81,-81.0,0.012096774193548265,-0.015152503574832225,0.0013440860215052641,-0.02164065511276794
300122,2026-06-10,2026-06-10,0.00632304515355069,74,0.7566666666666667,-0.0035944494685331615,199,0.34,,,-0.4166666666666667,UNCLASSIFIED,falls between configured gate tiers,82,82,-82.0,0.009708737864077666,-0.017540539904302824,-0.012135922330096971,-0.03512066346437018
002475,2026-06-10,2026-06-10,0.006309458683788116,75,0.7533333333333333,-0.0023411836400210563,164,0.45666666666666667,,,-0.29666666666666663,UNCLASSIFIED,falls between configured gate tiers,83,83,-83.0,0.041498916073087644,0.014249638304707154,0.08284298544441016,0.05985824431013695
300498,2026-06-10,2026-06-10,0.006307347685495625,76,0.75,-0.0001730031480711205,90,0.7033333333333334,,,-0.046666666666666634,UNCLASSIFIED,falls between configured gate tiers,84,84,-84.0,0.0031104199066873672,-0.024138857861693123,-0.038880248833592534,-0.06186498996786574
603296,2026-06-10,2026-06-10,0.006191440656135916,77,0.7466666666666667,-0.006914740479808873,265,0.12,,,-0.6266666666666667,UNCLASSIFIED,falls between configured gate tiers,85,85,-85.0,0.011351351351351457,-0.015897926417029033,0.08648648648648649,0.06350174535221328
600372,2026-06-10,2026-06-10,0.006174941964325682,78,0.7433333333333333,-0.004631712119509132,219,0.2733333333333333,,,-0.47,UNCLASSIFIED,falls between configured gate tiers,86,86,-86.0,0.032618825722273925,0.005369547953893435,0.02329916123019582,0.00031442009592261635
601877,2026-06-10,2026-06-10,0.005856348012406958,79,0.74,-0.0005081600600829441,99,0.6733333333333333,,,-0.06666666666666665,UNCLASSIFIED,falls between configured gate tiers,87,87,-87.0,0.028838951310861338,0.0015896735424808482,0.012734082397003688,-0.010250658737269516
600104,2026-06-10,2026-06-10,0.005805596611946513,81,0.7333333333333333,-0.0012584078497996953,132,0.5633333333333334,,,-0.16999999999999993,UNCLASSIFIED,falls between configured gate tiers,88,88,-88.0,-0.020239190432382648,-0.047488468200763134,-0.03771849126034943,-0.060703232394622636
300413,2026-06-10,2026-06-10,0.005678490873682343,82,0.73,-0.005775360628132724,244,0.19,,,-0.54,UNCLASSIFIED,falls between configured gate tiers,89,89,-89.0,0.013392857142857206,-0.013856420625523284,-0.008928571428571508,-0.031913312562844715
601899,2026-06-10,2026-06-10,0.005490445442761952,83,0.7266666666666667,-0.0023898554541154004,165,0.4533333333333333,,,-0.2733333333333334,UNCLASSIFIED,falls between configured gate tiers,90,90,-90.0,0.10830589096231247,0.08105661319393198,0.08635199414562766,0.06336725301135446
302132,2026-06-10,2026-06-10,0.005483387619662249,84,0.7233333333333334,-0.004169728133880492,208,0.31,,,-0.4133333333333334,UNCLASSIFIED,falls between configured gate tiers,91,91,-91.0,0.06394129979035634,0.036692022021975856,0.036512928022361946,0.013528186888088743
000807,2026-06-10,2026-06-10,0.005458263229489549,85,0.72,0.001391615216678719,61,0.8,,,0.08000000000000007,UNCLASSIFIED,falls between configured gate tiers,92,92,-92.0,-0.0679397723099523,-0.09518905007833278,-0.1123760558207858,-0.135360796955059
300251,2026-06-10,2026-06-10,0.005385548712106024,86,0.7166666666666667,-0.0007590865212655864,115,0.62,,,-0.09666666666666668,UNCLASSIFIED,falls between configured gate tiers,93,93,-93.0,0.059144676979072,0.03189539921069151,0.0300272975432212,0.007042556408947995
