arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
gate_first_noveto,300803,2026-06-29,2026-06-29,0.003641161512173904,104,0.6543624161073825,-0.00202297152252306,109,0.6375838926174496,,,-0.016778523489932917,UNCLASSIFIED,falls between configured gate tiers,106,106,-106.0,-0.045052907167012046,-0.05171550410971446,,
gate_first_noveto,300413,2026-06-29,2026-06-29,0.003631230900077721,105,0.6510067114093959,-0.0036255620359090983,151,0.4966442953020134,,,-0.1543624161073825,UNCLASSIFIED,falls between configured gate tiers,107,107,-107.0,0.027341079972658777,0.020678483029956365,,
gate_first_noveto,605117,2026-06-29,2026-06-29,0.003609298155826647,106,0.6476510067114094,-2.8821440940318845e-05,72,0.761744966442953,,,0.11409395973154357,UNCLASSIFIED,falls between configured gate tiers,108,108,-108.0,-0.09173102279148626,-0.09839361973418867,,
gate_first_noveto,002714,2026-06-29,2026-06-29,0.0034725663202734847,108,0.6409395973154363,0.0005090683990582613,65,0.785234899328859,,,0.14429530201342278,UNCLASSIFIED,falls between configured gate tiers,109,109,-109.0,0.054587024864246825,0.04792442792154441,,
gate_first_noveto,601059,2026-06-29,2026-06-29,0.0033203080952453547,109,0.6375838926174496,-0.008908315347865929,267,0.10738255033557047,,,-0.5302013422818792,UNCLASSIFIED,falls between configured gate tiers,110,110,-110.0,0.02223594811612095,0.015573351173418539,,
gate_first_noveto,688036,2026-06-29,2026-06-29,0.0033195911488097924,110,0.6342281879194631,-0.004992669556709314,201,0.3288590604026846,,,-0.3053691275167785,UNCLASSIFIED,falls between configured gate tiers,111,111,-111.0,0.022222222222222143,0.01555962527951973,,
gate_first_noveto,600660,2026-06-29,2026-06-29,0.003289733112419325,111,0.6308724832214765,-0.005971186253299533,229,0.2348993288590604,,,-0.3959731543624161,UNCLASSIFIED,falls between configured gate tiers,112,112,-112.0,0.009714512291831845,0.0030519153491294316,,
gate_first_noveto,002558,2026-06-29,2026-06-29,0.0031955307050704055,112,0.62751677852349,-0.008087603744635696,256,0.14429530201342283,,,-0.48322147651006714,UNCLASSIFIED,falls between configured gate tiers,113,113,-113.0,-0.014876632801161138,-0.02153922974386355,,
gate_first_noveto,601225,2026-06-29,2026-06-29,0.0030552836400638043,114,0.6208053691275168,-0.006442238427567408,243,0.18791946308724833,,,-0.4328859060402685,UNCLASSIFIED,falls between configured gate tiers,114,114,-114.0,0.05847665847665828,0.05181406153395587,,
gate_first_noveto,002466,2026-06-29,2026-06-29,0.0030011749356941616,115,0.6174496644295302,0.00266931349625066,53,0.825503355704698,,,0.20805369127516782,UNCLASSIFIED,falls between configured gate tiers,115,115,-115.0,-0.04337899543378998,-0.050041592376492396,,
gate_first_noveto,601698,2026-06-29,2026-06-29,0.002948280844705516,116,0.6140939597315436,-0.00522565482829783,210,0.2986577181208054,,,-0.3154362416107382,UNCLASSIFIED,falls between configured gate tiers,116,116,-116.0,0.03305785123966931,0.0263952542969669,,
gate_first_noveto,002709,2026-06-29,2026-06-29,0.0029443743970130683,117,0.610738255033557,6.541962340495075e-05,70,0.7684563758389261,,,0.15771812080536907,UNCLASSIFIED,falls between configured gate tiers,117,117,-117.0,0.05074859031693557,0.044085993374233155,,
gate_first_noveto,600066,2026-06-29,2026-06-29,0.002831575503651367,118,0.6073825503355704,-0.007976167463292633,255,0.1476510067114094,,,-0.459731543624161,UNCLASSIFIED,falls between configured gate tiers,118,118,-118.0,0.07795598657217462,0.07129338962947221,,
gate_first_noveto,601995,2026-06-29,2026-06-29,0.0027912571206354943,119,0.6040268456375839,0.0012226136702737157,61,0.7986577181208053,,,0.19463087248322142,UNCLASSIFIED,falls between configured gate tiers,119,119,-119.0,0.00636237897648706,-0.0003002179662153536,,
gate_first_noveto,601136,2026-06-29,2026-06-29,0.0027897144847404223,120,0.6006711409395973,-0.00891416703764486,268,0.1040268456375839,,,-0.49664429530201337,UNCLASSIFIED,falls between configured gate tiers,120,120,-120.0,0.052329749103942724,0.04566715216124031,,
gate_first_noveto,002415,2026-06-29,2026-06-29,0.0025689207792026648,122,0.5939597315436241,-0.0014006809060999874,94,0.6879194630872483,,,0.09395973154362414,UNCLASSIFIED,falls between configured gate tiers,121,121,-121.0,-0.005847953216374324,-0.012510550159076737,,
gate_first_noveto,601211,2026-06-29,2026-06-29,0.0023982387725601313,126,0.5805369127516778,0.0018665128971544222,57,0.8120805369127517,,,0.23154362416107388,UNCLASSIFIED,falls between configured gate tiers,122,122,-122.0,0.06428571428571428,0.05762311734301186,,
gate_first_noveto,300498,2026-06-29,2026-06-29,0.002256939470314371,130,0.5671140939597316,-0.000751243945172885,84,0.7214765100671141,,,0.15436241610738255,UNCLASSIFIED,falls between configured gate tiers,123,123,-123.0,0.060064935064935154,0.05340233812223274,,
gate_first_noveto,300122,2026-06-29,2026-06-29,0.0021689962359589905,134,0.5536912751677853,-0.002042602155345904,110,0.6342281879194631,,,0.08053691275167785,UNCLASSIFIED,falls between configured gate tiers,124,124,-124.0,0.04106073567151425,0.03439813872881183,,
gate_first_noveto,600918,2026-06-29,2026-06-29,0.0020479499992684864,140,0.5335570469798657,-0.0027861653992244132,119,0.6040268456375839,,,0.07046979865771819,UNCLASSIFIED,falls between configured gate tiers,125,125,-125.0,0.02631578947368407,0.019653192530981658,,
gate_first_noveto,300316,2026-06-29,2026-06-29,0.002002369912525817,143,0.5234899328859061,0.009350247296752998,30,0.9026845637583892,,,0.3791946308724832,UNCLASSIFIED,falls between configured gate tiers,126,126,-126.0,-0.15430463576158937,-0.16096723270429178,,
gate_first_noveto,002353,2026-06-29,2026-06-29,0.001932058557287577,145,0.5167785234899329,0.022256210880565657,3,0.9932885906040269,,,0.47651006711409394,UNCLASSIFIED,falls between configured gate tiers,127,127,-127.0,0.058754098360655815,0.0520915014179534,,
gate_first_noveto,601688,2026-06-29,2026-06-29,0.0018070788766138485,152,0.49328859060402686,0.0031071811198217112,52,0.8288590604026845,,,0.3355704697986577,UNCLASSIFIED,falls between configured gate tiers,128,128,-128.0,0.027643064985451105,0.020980468042748692,,
gate_first_noveto,300442,2026-06-29,2026-06-29,0.0012140592117402319,167,0.4429530201342282,0.0016231699642680775,59,0.8053691275167785,,,0.36241610738255026,UNCLASSIFIED,falls between configured gate tiers,129,129,-129.0,0.028530155290718673,0.02186755834801626,,
gate_first_noveto,600276,2026-06-29,2026-06-29,0.0011914656552933058,170,0.43288590604026844,0.0037040523194149942,48,0.8422818791946308,,,0.4093959731543624,UNCLASSIFIED,falls between configured gate tiers,130,130,-130.0,0.04631053036126054,0.03964793341855812,,
gate_first_noveto,601878,2026-06-29,2026-06-29,0.001146652913717906,174,0.41946308724832215,-0.0015069095646630675,98,0.674496644295302,,,0.25503355704697983,UNCLASSIFIED,falls between configured gate tiers,131,131,-131.0,0.026315789473684292,0.01965319253098188,,
gate_first_noveto,600406,2026-06-29,2026-06-29,0.0007894485615533016,188,0.3724832214765101,-0.0014517458754541672,96,0.6812080536912751,,,0.30872483221476504,UNCLASSIFIED,falls between configured gate tiers,132,132,-132.0,0.0017505470459517891,-0.004912049896750624,,
gate_first_noveto,002027,2026-06-29,2026-06-29,0.0007751846234913248,189,0.3691275167785235,-0.001722608246606954,102,0.6610738255033557,,,0.2919463087248322,UNCLASSIFIED,falls between configured gate tiers,133,133,-133.0,0.012396694214876103,0.0057340972721736895,,
gate_first_noveto,601169,2026-06-29,2026-06-29,0.0007311506284031388,191,0.3624161073825503,-0.002526913464952734,117,0.610738255033557,,,0.24832214765100674,UNCLASSIFIED,falls between configured gate tiers,134,134,-134.0,0.026530612244897833,0.01986801530219542,,
gate_first_noveto,601628,2026-06-29,2026-06-29,0.0007275772345598809,192,0.35906040268456374,-0.0018079285909505664,106,0.6476510067114094,,,0.28859060402684567,UNCLASSIFIED,falls between configured gate tiers,135,135,-135.0,0.09363507779349356,0.08697248085079115,,
gate_first_noveto,600958,2026-06-29,2026-06-29,0.0005647067656670331,199,0.33557046979865773,-0.0005701650233804123,83,0.7248322147651006,,,0.3892617449664429,UNCLASSIFIED,falls between configured gate tiers,136,136,-136.0,0.01271186440677985,0.006049267464077436,,
gate_first_noveto,300124,2026-06-29,2026-06-29,0.000559033469422327,200,0.33221476510067116,-0.0015012228943962346,97,0.6778523489932886,,,0.34563758389261745,UNCLASSIFIED,falls between configured gate tiers,137,137,-137.0,0.08774310266847585,0.08108050572577344,,
gate_first_noveto,002028,2026-06-29,2026-06-29,0.00039339911702558893,209,0.30201342281879195,-0.0024934993316584188,116,0.6140939597315436,,,0.3120805369127516,UNCLASSIFIED,falls between configured gate tiers,138,138,-138.0,-0.030924855491329395,-0.03758745243403181,,
gate_first_noveto,601901,2026-06-29,2026-06-29,0.0003165100787360737,213,0.28859060402684567,-0.001759612367765621,105,0.6510067114093959,,,0.36241610738255026,UNCLASSIFIED,falls between configured gate tiers,139,139,-139.0,0.016666666666666607,0.010004069723964195,,
gate_first_noveto,601985,2026-06-29,2026-06-29,0.0002973724688659297,214,0.28523489932885904,-0.0024263498948391853,115,0.6174496644295302,,,0.33221476510067116,UNCLASSIFIED,falls between configured gate tiers,140,140,-140.0,-0.01882613510520481,-0.025488732047907223,,
gate_first_noveto,601727,2026-06-29,2026-06-29,0.00017605471108260445,220,0.2651006711409396,0.00020375925374363973,68,0.7751677852348994,,,0.5100671140939598,UNCLASSIFIED,falls between configured gate tiers,141,141,-141.0,-0.005714285714285672,-0.012376882656988084,,
gate_first_noveto,600025,2026-06-29,2026-06-29,0.00014096826671508082,221,0.26174496644295303,-0.0024064617359100095,114,0.6208053691275168,,,0.3590604026845638,UNCLASSIFIED,falls between configured gate tiers,142,142,-142.0,0.03374578177727772,0.027083184834575304,,
gate_first_noveto,000166,2026-06-29,2026-06-29,0.00012977934442573233,222,0.25838926174496646,-0.00143562990071756,95,0.6845637583892618,,,0.4261744966442953,UNCLASSIFIED,falls between configured gate tiers,143,143,-143.0,0.036363636363636154,0.02970103942093374,,
gate_first_noveto,600061,2026-06-29,2026-06-29,0.00012191542111870538,223,0.2550335570469799,-0.0013896736492608295,93,0.6912751677852349,,,0.436241610738255,UNCLASSIFIED,falls between configured gate tiers,144,144,-144.0,0.026562500000000044,0.019899903057297632,,
gate_first_noveto,688009,2026-06-29,2026-06-29,-4.2659768938570226e-05,226,0.24496644295302014,-0.0011456174954112867,88,0.7080536912751678,,,0.46308724832214765,UNCLASSIFIED,falls between configured gate tiers,145,145,-145.0,0.03361344537815136,0.02695084843544895,,
gate_first_noveto,301236,2026-06-29,2026-06-29,-9.728482232726554e-05,228,0.23825503355704697,0.002262991869113202,55,0.8187919463087249,,,0.580536912751678,UNCLASSIFIED,falls between configured gate tiers,146,146,-146.0,-0.010129564193168461,-0.016792161135870873,,
gate_first_noveto,002202,2026-06-29,2026-06-29,-0.00017858295778691035,231,0.22818791946308725,-0.001991584224860017,108,0.6409395973154363,,,0.412751677852349,UNCLASSIFIED,falls between configured gate tiers,147,147,-147.0,0.028870292887029247,0.022207695944326835,,
gate_first_noveto,601117,2026-06-29,2026-06-29,-0.0002111327560893431,232,0.22483221476510068,-0.0023236926820734962,112,0.62751677852349,,,0.4026845637583893,UNCLASSIFIED,falls between configured gate tiers,148,148,-148.0,0.027210884353741527,0.020548287411039114,,
gate_first_noveto,601377,2026-06-29,2026-06-29,-0.0006431103830782597,246,0.17785234899328858,-0.0002589854519945821,78,0.7416107382550335,,,0.5637583892617449,UNCLASSIFIED,falls between configured gate tiers,149,149,-149.0,0.021523178807947074,0.014860581865244662,,
gate_first_noveto,601899,2026-06-29,2026-06-29,-0.0007338923373012265,250,0.1644295302013423,0.003755741126409909,47,0.8456375838926175,,,0.6812080536912751,UNCLASSIFIED,falls between configured gate tiers,150,150,-150.0,0.1066030230708035,0.09994042612810108,,
gate_first_noveto,688041,2026-06-29,2026-06-29,-0.0008675474229757863,253,0.15436241610738255,0.0007171056886374498,64,0.7885906040268457,,,0.6342281879194631,UNCLASSIFIED,falls between configured gate tiers,151,151,-151.0,-0.12125303807723475,-0.12791563501993716,,
gate_first_noveto,000001,2026-06-29,2026-06-29,-0.001093298900774856,259,0.1342281879194631,-0.00043575960302288675,81,0.7315436241610739,,,0.5973154362416108,UNCLASSIFIED,falls between configured gate tiers,152,152,-152.0,0.023880597014925176,0.017218000072222763,,
gate_first_noveto,601456,2026-06-29,2026-06-29,-0.001571479405494216,267,0.10738255033557047,-0.0017527571658782224,103,0.6577181208053692,,,0.5503355704697988,UNCLASSIFIED,falls between configured gate tiers,153,153,-153.0,0.020361990950226172,0.01369939400752376,,
gate_first_noveto,300408,2026-06-29,2026-06-29,-0.0019396577115803862,269,0.10067114093959731,-0.002346286136553329,113,0.6241610738255033,,,0.5234899328859061,UNCLASSIFIED,falls between configured gate tiers,154,154,-154.0,-0.13187537447573405,-0.13853797141843646,,
gate_first_noveto,000938,2026-06-29,2026-06-29,-0.002301914079608433,276,0.07718120805369127,-0.0003878134545882136,80,0.7348993288590604,,,0.6577181208053691,UNCLASSIFIED,falls between configured gate tiers,155,155,-155.0,0.0492030492030493,0.04254045226034688,,
gate_first_noveto,601669,2026-06-29,2026-06-29,-0.0023555833092980174,278,0.07046979865771812,-0.002802396007932036,120,0.6006711409395973,,,0.5302013422818792,UNCLASSIFIED,falls between configured gate tiers,156,156,-156.0,0.017021276595744705,0.010358679653042293,,
gate_first_noveto,600089,2026-06-29,2026-06-29,-0.0032332508411351,287,0.040268456375838924,-0.0019061811245936937,107,0.6442953020134228,,,0.6040268456375839,UNCLASSIFIED,falls between configured gate tiers,157,157,-157.0,-0.021777777777777674,-0.028440374720480086,,
gate_first_noveto,000100,2026-06-29,2026-06-29,-0.005383861295102809,292,0.02348993288590604,0.001796191089142805,58,0.8087248322147651,,,0.785234899328859,UNCLASSIFIED,falls between configured gate tiers,158,158,-158.0,-0.029209621993127155,-0.03587221893582957,,
gate_first_noveto,600160,2026-06-29,2026-06-29,-0.007892787082351159,295,0.013422818791946308,-0.001242848413180722,90,0.7013422818791947,,,0.6879194630872484,UNCLASSIFIED,falls between configured gate tiers,159,159,-159.0,-0.06904357668364458,-0.07570617362634699,,
gate_first_noveto,002384,2026-06-29,2026-06-29,0.0014613588095247704,158,0.47315436241610737,0.014769690212335549,15,0.9530201342281879,,,0.4798657718120805,D_OBSERVE,recent strong but base model is weak,160,160,-160.0,-0.11290261101581867,-0.11956520795852107,,
gate_first_noveto,688012,2026-06-29,2026-06-29,-0.007661338937162578,294,0.016778523489932886,0.01395853854093195,16,0.9496644295302014,,,0.9328859060402684,D_OBSERVE,recent strong but base model is weak,161,161,-161.0,-0.11699039487726792,-0.12365299181997033,,
gate_first_noveto,002938,2026-06-29,2026-06-29,0.0005819410574165976,197,0.3422818791946309,0.013252267415219275,18,0.9429530201342282,,,0.6006711409395973,D_OBSERVE,recent strong but base model is weak,162,162,-162.0,-0.08170430821787811,-0.08836690516058052,,
gate_first_noveto,688008,2026-06-29,2026-06-29,-0.00869567325711192,296,0.010067114093959731,0.013054412538444684,19,0.9395973154362416,,,0.9295302013422818,D_OBSERVE,recent strong but base model is weak,163,163,-163.0,-0.1390771216521458,-0.14573971859484822,,
gate_first_noveto,688981,2026-06-29,2026-06-29,-6.215236640186048e-05,227,0.24161073825503357,0.01166480828378996,23,0.9261744966442953,,,0.6845637583892618,D_OBSERVE,recent strong but base model is weak,164,164,-164.0,-0.11654703437854175,-0.12320963132124416,,
gate_first_noveto,000988,2026-06-29,2026-06-29,-0.0023793092995974467,279,0.06711409395973154,0.011605581121516698,24,0.9228187919463087,,,0.8557046979865771,D_OBSERVE,recent strong but base model is weak,165,165,-165.0,-0.16607984399544995,-0.17274244093815236,,
gate_first_noveto,300750,2026-06-29,2026-06-29,0.0006916128522356936,194,0.3523489932885906,0.010733194722610088,25,0.9194630872483222,,,0.5671140939597316,D_OBSERVE,recent strong but base model is weak,166,166,-166.0,-0.03310348337192437,-0.039766080314626785,,
gate_first_noveto,002001,2026-06-29,2026-06-29,0.0025827061715508427,121,0.5973154362416108,-0.005069941201862029,204,0.3187919463087248,,,-0.27852348993288595,E_REJECT,base and recent are both weak,167,167,-167.0,0.05559465165376487,0.048932054711062455,,
gate_first_noveto,600346,2026-06-29,2026-06-29,0.0025338938364178913,123,0.5906040268456376,-0.004039318083881963,163,0.4563758389261745,,,-0.13422818791946312,E_REJECT,base and recent are both weak,168,168,-168.0,0.005081874647091977,-0.001580722295610436,,
gate_first_noveto,000333,2026-06-29,2026-06-29,0.00248874414602106,124,0.587248322147651,-0.0036495701265159704,152,0.49328859060402686,,,-0.09395973154362414,E_REJECT,base and recent are both weak,169,169,-169.0,0.03217264663047792,0.025510049687775507,,
gate_first_noveto,600930,2026-06-29,2026-06-29,0.0024064099018248704,125,0.5838926174496645,-0.0040922983911485175,166,0.4463087248322148,,,-0.1375838926174497,E_REJECT,base and recent are both weak,170,170,-170.0,0.03375527426160341,0.027092677318900995,,
gate_first_noveto,600690,2026-06-29,2026-06-29,0.002329666180956696,127,0.5771812080536913,-0.005367200300958761,214,0.28523489932885904,,,-0.2919463087248323,E_REJECT,base and recent are both weak,171,171,-171.0,0.00832925036746679,0.0016666534247643762,,
gate_first_noveto,601618,2026-06-29,2026-06-29,0.002312889153502217,128,0.5738255033557047,-0.0034959543320035357,147,0.5100671140939598,,,-0.06375838926174493,E_REJECT,base and recent are both weak,172,172,-172.0,0.040983606557376984,0.03432100961467457,,
gate_first_noveto,600009,2026-06-29,2026-06-29,0.0022738341448678735,129,0.5704697986577181,-0.010647623316192088,287,0.040268456375838924,,,-0.5302013422818792,E_REJECT,base and recent are both weak,173,173,-173.0,0.003502626970227851,-0.003159969972474562,,
gate_first_noveto,002648,2026-06-29,2026-06-29,0.002231289954652643,131,0.5637583892617449,-0.004769854186039569,191,0.3624161073825503,,,-0.20134228187919462,E_REJECT,base and recent are both weak,174,174,-174.0,0.0225627926777352,0.015900195735032787,,
gate_first_noveto,600515,2026-06-29,2026-06-29,0.0021923714702916843,132,0.5604026845637584,-0.003916764398017911,161,0.46308724832214765,,,-0.09731543624161076,E_REJECT,base and recent are both weak,175,175,-175.0,0.018248175182481674,0.011585578239779262,,
gate_first_noveto,600809,2026-06-29,2026-06-29,0.0021825518332580234,133,0.5570469798657718,-0.00975280915468812,277,0.0738255033557047,,,-0.4832214765100671,E_REJECT,base and recent are both weak,176,176,-176.0,-0.0010971930145378117,-0.007759789957240225,,
gate_first_noveto,600436,2026-06-29,2026-06-29,0.0021653693236407755,135,0.5503355704697986,-0.011819154922715621,290,0.030201342281879196,,,-0.5201342281879194,E_REJECT,base and recent are both weak,177,177,-177.0,0.04502196193265018,0.03835936498994776,,
gate_first_noveto,300866,2026-06-29,2026-06-29,0.0021532208128850257,136,0.5469798657718121,-0.0037344819378884986,155,0.48322147651006714,,,-0.06375838926174499,E_REJECT,base and recent are both weak,178,178,-178.0,0.03196172248803841,0.025299125545336,,
gate_first_noveto,601607,2026-06-29,2026-06-29,0.00211049984469198,137,0.5436241610738255,-0.009282708728238177,273,0.087248322147651,,,-0.4563758389261745,E_REJECT,base and recent are both weak,179,179,-179.0,0.04675324675324677,0.04009064981054435,,
gate_first_noveto,600027,2026-06-29,2026-06-29,0.002107330223192511,138,0.540268456375839,-0.0028596405366590636,122,0.5939597315436241,,,0.05369127516778516,E_REJECT,base and recent are both weak,180,180,-180.0,0.020224719101123556,0.013562122158421144,,
gate_first_noveto,600741,2026-06-29,2026-06-29,0.002075450190306982,139,0.5369127516778524,-0.006056472691118287,232,0.22483221476510068,,,-0.31208053691275167,E_REJECT,base and recent are both weak,181,181,-181.0,0.037371134020618646,0.030708537077916234,,
gate_first_noveto,002352,2026-06-29,2026-06-29,0.0020362741073619434,141,0.5302013422818792,-0.0028186994052293284,121,0.5973154362416108,,,0.06711409395973156,E_REJECT,base and recent are both weak,182,182,-182.0,0.03870761356365948,0.032045016620957066,,
gate_first_noveto,601816,2026-06-29,2026-06-29,0.002033263769435686,142,0.5268456375838926,-0.005116887950004023,207,0.3087248322147651,,,-0.21812080536912748,E_REJECT,base and recent are both weak,183,183,-183.0,0.02207505518763786,0.015412458244935447,,
gate_first_noveto,000895,2026-06-29,2026-06-29,0.0019782289266789673,144,0.5201342281879194,-0.008594232759885157,264,0.1174496644295302,,,-0.40268456375838924,E_REJECT,base and recent are both weak,184,184,-184.0,0.04017857142857162,0.0335159744858692,,
gate_first_noveto,601601,2026-06-29,2026-06-29,0.001887461372460326,146,0.5134228187919463,-0.00650566827799119,244,0.18456375838926176,,,-0.32885906040268453,E_REJECT,base and recent are both weak,185,185,-185.0,0.03962131837307159,0.032958721430369174,,
gate_first_noveto,002736,2026-06-29,2026-06-29,0.001882115322460984,147,0.5100671140939598,-0.0031216619060175197,132,0.5604026845637584,,,0.05033557046979864,E_REJECT,base and recent are both weak,186,186,-186.0,0.03603603603603589,0.029373439093333478,,
gate_first_noveto,000538,2026-06-29,2026-06-29,0.0018768390321844185,148,0.5067114093959731,-0.008925660347996071,269,0.10067114093959731,,,-0.40604026845637586,E_REJECT,base and recent are both weak,187,187,-187.0,0.03145450707198649,0.02479191012928408,,
gate_first_noveto,000768,2026-06-29,2026-06-29,0.0018624229012362532,149,0.5033557046979866,-0.0029474271335624496,126,0.5805369127516778,,,0.07718120805369122,E_REJECT,base and recent are both weak,188,188,-188.0,0.02490234375,0.018239746807297588,,
gate_first_noveto,688271,2026-06-29,2026-06-29,0.001853211762559289,150,0.5,-0.009054531634207457,271,0.09395973154362416,,,-0.40604026845637586,E_REJECT,base and recent are both weak,189,189,-189.0,0.03655042971451161,0.0298878327718092,,
gate_first_noveto,300896,2026-06-29,2026-06-29,0.0018148321841534752,151,0.4966442953020134,-0.008837256424355676,266,0.11073825503355705,,,-0.3859060402684564,E_REJECT,base and recent are both weak,190,190,-190.0,0.05080275229357789,0.044140155350875475,,
gate_first_noveto,601077,2026-06-29,2026-06-29,0.001779835328637575,153,0.4899328859060403,-0.006333194701431007,242,0.1912751677852349,,,-0.2986577181208054,E_REJECT,base and recent are both weak,191,191,-191.0,0.036006546644844484,0.02934394970214207,,
gate_first_noveto,601800,2026-06-29,2026-06-29,0.0017074421623756218,154,0.4865771812080537,-0.005571945539264258,218,0.27181208053691275,,,-0.21476510067114096,E_REJECT,base and recent are both weak,192,192,-192.0,0.038528896672504365,0.03186629972980195,,
gate_first_noveto,000568,2026-06-29,2026-06-29,0.0016106032413305718,155,0.48322147651006714,-0.009169974990637385,272,0.09060402684563758,,,-0.3926174496644296,E_REJECT,base and recent are both weak,193,193,-193.0,-0.0041279669762640525,-0.010790563918966465,,
gate_first_noveto,000999,2026-06-29,2026-06-29,0.0015916831572081428,156,0.4798657718120805,-0.010514516866199189,286,0.0436241610738255,,,-0.436241610738255,E_REJECT,base and recent are both weak,194,194,-194.0,0.06847487772343275,0.06181228078073033,,
gate_first_noveto,601336,2026-06-29,2026-06-29,0.0015517945927459068,157,0.47651006711409394,-0.003237643614229937,139,0.5369127516778524,,,0.06040268456375841,E_REJECT,base and recent are both weak,195,195,-195.0,0.0646999664767014,0.05803736953399898,,
gate_first_noveto,600570,2026-06-29,2026-06-29,0.0014110436517657551,159,0.4697986577181208,-0.007863784678441118,253,0.15436241610738255,,,-0.31543624161073824,E_REJECT,base and recent are both weak,196,196,-196.0,0.0018876828692779846,-0.004774914073424429,,
gate_first_noveto,002311,2026-06-29,2026-06-29,0.0014050216394779333,160,0.4664429530201342,-0.010202030071400263,282,0.05704697986577181,,,-0.4093959731543624,E_REJECT,base and recent are both weak,197,197,-197.0,0.01748486886348366,0.010822271920781248,,
gate_first_noveto,600028,2026-06-29,2026-06-29,0.001389431322289169,161,0.46308724832214765,-0.003800147884123658,159,0.4697986577181208,,,0.006711409395973145,E_REJECT,base and recent are both weak,198,198,-198.0,0.05381165919282527,0.04714906225012285,,
gate_first_noveto,601018,2026-06-29,2026-06-29,0.0013144842997410205,162,0.4597315436241611,-0.004157967651056697,168,0.4395973154362416,,,-0.02013422818791949,E_REJECT,base and recent are both weak,199,199,-199.0,0.041269841269841345,0.03460724432713893,,
gate_first_noveto,600519,2026-06-29,2026-06-29,0.0013137676120505142,163,0.4563758389261745,-0.005125325018499008,208,0.3053691275167785,,,-0.15100671140939598,E_REJECT,base and recent are both weak,200,200,-200.0,0.00755805616243066,0.0008954592197282464,,
gate_first_noveto,000708,2026-06-29,2026-06-29,0.0013101598095169875,164,0.45302013422818793,-0.009047363362493867,270,0.09731543624161074,,,-0.3557046979865772,E_REJECT,base and recent are both weak,201,201,-201.0,0.03961965134706813,0.032957054404365714,,
gate_first_noveto,600085,2026-06-29,2026-06-29,0.0013015301697494365,165,0.44966442953020136,-0.011516151761921502,289,0.03355704697986577,,,-0.4161073825503356,E_REJECT,base and recent are both weak,202,202,-202.0,0.03317116320212299,0.026508566259420576,,
gate_first_noveto,000858,2026-06-29,2026-06-29,0.001220148752750405,166,0.4463087248322148,-0.003810373868565688,160,0.4664429530201342,,,0.020134228187919434,E_REJECT,base and recent are both weak,203,203,-203.0,-0.010675675675675733,-0.017338272618378146,,
gate_first_noveto,600760,2026-06-29,2026-06-29,0.0012032581400892683,168,0.4395973154362416,-0.007258818390614728,249,0.16778523489932887,,,-0.27181208053691275,E_REJECT,base and recent are both weak,204,204,-204.0,0.012895377128953722,0.006232780186251309,,
gate_first_noveto,600196,2026-06-29,2026-06-29,0.0012009447630584487,169,0.436241610738255,-0.00568003478383438,222,0.25838926174496646,,,-0.17785234899328856,E_REJECT,base and recent are both weak,205,205,-205.0,0.03649310191366273,0.029830504970960316,,
gate_first_noveto,600886,2026-06-29,2026-06-29,0.0011804775222208279,171,0.42953020134228187,-0.0057559948685867056,224,0.2516778523489933,,,-0.17785234899328856,E_REJECT,base and recent are both weak,206,206,-206.0,0.008264462809917328,0.0016018658672149145,,
gate_first_noveto,601390,2026-06-29,2026-06-29,0.0011793415468822437,172,0.4261744966442953,-0.00342470853082835,145,0.5167785234899329,,,0.09060402684563762,E_REJECT,base and recent are both weak,207,207,-207.0,0.026378896882494063,0.01971629993979165,,
gate_first_noveto,000963,2026-06-29,2026-06-29,0.0011771012769786933,173,0.4228187919463087,-0.0070775483097046945,246,0.17785234899328858,,,-0.24496644295302014,E_REJECT,base and recent are both weak,208,208,-208.0,0.06863442389758179,0.06197182695487937,,
gate_first_noveto,601186,2026-06-29,2026-06-29,0.0010912159850425562,175,0.4161073825503356,-0.004972374211017548,200,0.33221476510067116,,,-0.08389261744966442,E_REJECT,base and recent are both weak,209,209,-209.0,0.02857142857142847,0.021908831628726057,,
gate_first_noveto,600926,2026-06-29,2026-06-29,0.0010901078625556104,176,0.412751677852349,-0.004547318903373122,181,0.3959731543624161,,,-0.016778523489932917,E_REJECT,base and recent are both weak,210,210,-210.0,0.03806228373702436,0.031399686794321945,,
gate_first_noveto,601825,2026-06-29,2026-06-29,0.0010761154155438364,177,0.40939597315436244,-0.00540024711578515,216,0.2785234899328859,,,-0.13087248322147654,E_REJECT,base and recent are both weak,211,211,-211.0,0.006675567423231055,1.2970480528641352e-05,,
gate_first_noveto,601006,2026-06-29,2026-06-29,0.0010500601031185636,178,0.40604026845637586,-0.004840020328171161,193,0.35570469798657717,,,-0.050335570469798696,E_REJECT,base and recent are both weak,212,212,-212.0,0.017353579175704903,0.01069098223300249,,
gate_first_noveto,601668,2026-06-29,2026-06-29,0.0010198289559108919,179,0.40268456375838924,-0.005020111612522618,203,0.3221476510067114,,,-0.08053691275167785,E_REJECT,base and recent are both weak,213,213,-213.0,0.032258064516129226,0.025595467573426813,,
