symbol,date,trade_date,recent_score,recent_rank,recent_pct
603799,2026-07-06,2026-07-06,-0.0015926392311487955,119,0.6053511705685619
600061,2026-07-06,2026-07-06,-0.001632836629088039,120,0.6020066889632107
301308,2026-07-06,2026-07-06,-0.0016590428755782656,121,0.5986622073578596
601658,2026-07-06,2026-07-06,-0.0016710452485724262,122,0.5953177257525084
600809,2026-07-06,2026-07-06,-0.0016810921502551006,123,0.5919732441471572
688396,2026-07-06,2026-07-06,-0.0017083796350503238,124,0.5886287625418061
688012,2026-07-06,2026-07-06,-0.0017123017623299802,125,0.5852842809364549
000157,2026-07-06,2026-07-06,-0.0017867633161931515,126,0.5819397993311036
601818,2026-07-06,2026-07-06,-0.0018456368813657706,127,0.5785953177257525
600415,2026-07-06,2026-07-06,-0.0018458261250400732,128,0.5752508361204013
002179,2026-07-06,2026-07-06,-0.0019358105271107173,129,0.5719063545150501
300124,2026-07-06,2026-07-06,-0.001975795703731587,130,0.568561872909699
002384,2026-07-06,2026-07-06,-0.0019761574538231476,131,0.5652173913043478
601939,2026-07-06,2026-07-06,-0.002118836698680634,132,0.5618729096989966
002625,2026-07-06,2026-07-06,-0.0021464947204122373,133,0.5585284280936454
600221,2026-07-06,2026-07-06,-0.0021640279293158697,134,0.5551839464882943
300122,2026-07-06,2026-07-06,-0.002200510299658223,135,0.5518394648829431
600918,2026-07-06,2026-07-06,-0.0022023511898783786,136,0.5484949832775919
600926,2026-07-06,2026-07-06,-0.002212095157779644,137,0.5451505016722408
603392,2026-07-06,2026-07-06,-0.0022174839501408502,138,0.5418060200668896
002142,2026-07-06,2026-07-06,-0.00224946182286777,139,0.5384615384615384
600362,2026-07-06,2026-07-06,-0.0022554110454661735,140,0.5351170568561873
601898,2026-07-06,2026-07-06,-0.0022658988657747303,141,0.5317725752508361
300308,2026-07-06,2026-07-06,-0.0023239328966809503,142,0.5284280936454849
601229,2026-07-06,2026-07-06,-0.0023286702661410473,143,0.5250836120401338
600000,2026-07-06,2026-07-06,-0.002393769113391657,144,0.5217391304347826
601998,2026-07-06,2026-07-06,-0.00245679267810897,145,0.5183946488294314
600900,2026-07-06,2026-07-06,-0.002467957375564412,146,0.5150501672240803
601628,2026-07-06,2026-07-06,-0.0024839748140363326,147,0.5117056856187291
601456,2026-07-06,2026-07-06,-0.002510104857385731,148,0.5083612040133779
600015,2026-07-06,2026-07-06,-0.002517324397121677,149,0.5050167224080268
300442,2026-07-06,2026-07-06,-0.0025672576640168414,150,0.5016722408026756
