symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank
600406,2026-07-03,2026-07-03,0.0006882227500418172,213,0.28859060402684567,-0.0021352917415200672,145,0.5167785234899329,,,0.22818791946308725,E_REJECT,base and recent are both weak,151
600436,2026-07-03,2026-07-03,0.0006346770908762256,214,0.28523489932885904,-0.006750595923855414,274,0.08389261744966443,,,-0.20134228187919462,E_REJECT,base and recent are both weak,152
601878,2026-07-03,2026-07-03,0.0005890541433272893,215,0.28187919463087246,-0.0019405494273244156,139,0.5369127516778524,,,0.2550335570469799,E_REJECT,base and recent are both weak,153
600919,2026-07-03,2026-07-03,0.0005711199665404608,217,0.2751677852348993,-0.0042193352039134845,208,0.3053691275167785,,,0.030201342281879207,E_REJECT,base and recent are both weak,154
302132,2026-07-03,2026-07-03,0.0005245194778768853,218,0.27181208053691275,-0.00747225882268004,285,0.04865771812080537,,,-0.22315436241610737,E_REJECT,base and recent are both weak,155
600918,2026-07-03,2026-07-03,0.0005232764935751036,219,0.2684563758389262,-0.002472903185370459,158,0.47315436241610737,,,0.2046979865771812,E_REJECT,base and recent are both weak,156
600000,2026-07-03,2026-07-03,0.0005098086507509708,220,0.2651006711409396,-0.003786278410216208,196,0.34563758389261745,,,0.08053691275167785,E_REJECT,base and recent are both weak,157
002049,2026-07-03,2026-07-03,0.0004907707046995384,221,0.26174496644295303,-0.0068859817538445296,276,0.07718120805369127,,,-0.18456375838926176,E_REJECT,base and recent are both weak,158
000651,2026-07-03,2026-07-03,0.0004852432719867669,222,0.25838926174496646,-0.004804894360895336,223,0.2550335570469799,,,-0.0033557046979865723,E_REJECT,base and recent are both weak,159
002241,2026-07-03,2026-07-03,0.00044555453981918406,223,0.2550335570469799,-0.0040008355513337255,204,0.3187919463087248,,,0.06375838926174493,E_REJECT,base and recent are both weak,160
002236,2026-07-03,2026-07-03,0.00044522501760679324,224,0.2516778523489933,-0.0012359167053258065,124,0.587248322147651,,,0.3355704697986577,E_REJECT,base and recent are both weak,161
000768,2026-07-03,2026-07-03,0.00037339924059070866,226,0.24496644295302014,-0.0020265196850396956,142,0.5268456375838926,,,0.2818791946308724,E_REJECT,base and recent are both weak,162
600061,2026-07-03,2026-07-03,0.0003629505803835395,227,0.24161073825503357,-0.0016415559446626374,133,0.5570469798657718,,,0.31543624161073824,E_REJECT,base and recent are both weak,163
600958,2026-07-03,2026-07-03,0.0003369709815975904,228,0.23825503355704697,-0.0012339105142269273,123,0.5906040268456376,,,0.35234899328859065,E_REJECT,base and recent are both weak,164
000301,2026-07-03,2026-07-03,0.0003081080442654675,229,0.2348993288590604,-0.002015124838083036,141,0.5302013422818792,,,0.2953020134228188,E_REJECT,base and recent are both weak,165
601377,2026-07-03,2026-07-03,0.0002636062960197743,230,0.23154362416107382,-0.002839961701558457,172,0.4261744966442953,,,0.19463087248322147,E_REJECT,base and recent are both weak,166
601117,2026-07-03,2026-07-03,0.00022191779429821262,231,0.22818791946308725,-0.004989971464049191,232,0.22483221476510068,,,-0.0033557046979865723,E_REJECT,base and recent are both weak,167
600690,2026-07-03,2026-07-03,0.0001883333714994776,232,0.22483221476510068,-0.0022853181821776395,149,0.5033557046979866,,,0.27852348993288595,E_REJECT,base and recent are both weak,168
000002,2026-07-03,2026-07-03,0.00015532659324995292,234,0.2181208053691275,-0.0022065281983177395,146,0.5134228187919463,,,0.2953020134228188,E_REJECT,base and recent are both weak,169
601336,2026-07-03,2026-07-03,0.00013303324233871204,235,0.21476510067114093,-0.002761229592172302,168,0.4395973154362416,,,0.22483221476510065,E_REJECT,base and recent are both weak,170
600795,2026-07-03,2026-07-03,0.00011431710437677026,236,0.21140939597315436,-0.004859094269101969,226,0.24664429530201343,,,0.035234899328859065,E_REJECT,base and recent are both weak,171
600900,2026-07-03,2026-07-03,4.8912780161070365e-05,238,0.20469798657718122,-0.0038807683929618962,198,0.3389261744966443,,,0.1342281879194631,E_REJECT,base and recent are both weak,172
000157,2026-07-03,2026-07-03,4.115237543131e-05,239,0.20134228187919462,-0.0027719153234643024,169,0.436241610738255,,,0.2348993288590604,E_REJECT,base and recent are both weak,173
300750,2026-07-03,2026-07-03,1.9178345580071214e-05,241,0.19463087248322147,-0.005889134844112024,256,0.14429530201342283,,,-0.05033557046979864,E_REJECT,base and recent are both weak,174
600886,2026-07-03,2026-07-03,6.063438705762852e-06,242,0.1912751677852349,-0.002544596701743874,162,0.4597315436241611,,,0.2684563758389262,E_REJECT,base and recent are both weak,175
601939,2026-07-03,2026-07-03,-2.1800024914979606e-06,243,0.18791946308724833,-0.004711621469923409,221,0.26174496644295303,,,0.0738255033557047,E_REJECT,base and recent are both weak,176
601888,2026-07-03,2026-07-03,-1.8081443600972004e-05,244,0.18456375838926176,-0.004863887903173201,227,0.24161073825503357,,,0.05704697986577181,E_REJECT,base and recent are both weak,177
601669,2026-07-03,2026-07-03,-6.347673427941887e-05,245,0.18120805369127516,-0.0031171059273604027,177,0.40939597315436244,,,0.22818791946308728,E_REJECT,base and recent are both weak,178
000333,2026-07-03,2026-07-03,-0.00020261747154029646,248,0.17114093959731544,-0.004700919651952935,220,0.2651006711409396,,,0.09395973154362416,E_REJECT,base and recent are both weak,179
300760,2026-07-03,2026-07-03,-0.00026074524018956805,249,0.16778523489932887,-0.00747225882268004,284,0.04865771812080537,,,-0.1191275167785235,E_REJECT,base and recent are both weak,180
002142,2026-07-03,2026-07-03,-0.00027727239578843285,251,0.1610738255033557,-0.002561406023160194,164,0.45302013422818793,,,0.29194630872483224,E_REJECT,base and recent are both weak,181
600519,2026-07-03,2026-07-03,-0.00030255911928610995,252,0.15771812080536912,-0.009547495574587884,292,0.02348993288590604,,,-0.1342281879194631,E_REJECT,base and recent are both weak,182
001965,2026-07-03,2026-07-03,-0.00038566701457903754,253,0.15436241610738255,-0.006605906800408534,268,0.1040268456375839,,,-0.050335570469798654,E_REJECT,base and recent are both weak,183
000166,2026-07-03,2026-07-03,-0.0004004155650229562,254,0.15100671140939598,-0.0012098867887084825,121,0.5973154362416108,,,0.4463087248322148,E_REJECT,base and recent are both weak,184
300628,2026-07-03,2026-07-03,-0.00047881362412109814,255,0.1476510067114094,-0.005337854501405812,238,0.20469798657718122,,,0.05704697986577181,E_REJECT,base and recent are both weak,185
000001,2026-07-03,2026-07-03,-0.00048246359784548214,256,0.14429530201342283,-0.005384382891139714,239,0.20134228187919462,,,0.057046979865771785,E_REJECT,base and recent are both weak,186
601601,2026-07-03,2026-07-03,-0.00048776457458153135,257,0.14093959731543623,-0.0029626561061337677,175,0.4161073825503356,,,0.2751677852348994,E_REJECT,base and recent are both weak,187
601868,2026-07-03,2026-07-03,-0.0004983873183124054,258,0.13758389261744966,-0.006607423958995231,269,0.10067114093959731,,,-0.03691275167785235,E_REJECT,base and recent are both weak,188
601985,2026-07-03,2026-07-03,-0.0006271908044300706,260,0.13087248322147652,-0.003996521685136382,203,0.3221476510067114,,,0.19127516778523487,E_REJECT,base and recent are both weak,189
601288,2026-07-03,2026-07-03,-0.0006868613983928713,261,0.12751677852348994,-0.0045169409044997265,214,0.28523489932885904,,,0.1577181208053691,E_REJECT,base and recent are both weak,190
300014,2026-07-03,2026-07-03,-0.0009405324988954773,263,0.12080536912751678,-0.007185785034347682,281,0.06040268456375839,,,-0.06040268456375839,E_REJECT,base and recent are both weak,191
601111,2026-07-03,2026-07-03,-0.00104143257464153,265,0.11409395973154363,-0.005845085077761917,253,0.15436241610738255,,,0.040268456375838924,E_REJECT,base and recent are both weak,192
000792,2026-07-03,2026-07-03,-0.0010565480211439475,266,0.11073825503355705,-0.0046804807629169205,219,0.2684563758389262,,,0.15771812080536912,E_REJECT,base and recent are both weak,193
601328,2026-07-03,2026-07-03,-0.0010590665662948858,267,0.10738255033557047,-0.005505898538648454,245,0.18120805369127516,,,0.07382550335570469,E_REJECT,base and recent are both weak,194
600031,2026-07-03,2026-07-03,-0.0011372737078691514,268,0.1040268456375839,-0.003964534665802569,201,0.3288590604026846,,,0.22483221476510068,E_REJECT,base and recent are both weak,195
601698,2026-07-03,2026-07-03,-0.0011483173529333425,269,0.10067114093959731,-0.005200410662758848,235,0.21476510067114093,,,0.11409395973154363,E_REJECT,base and recent are both weak,196
600029,2026-07-03,2026-07-03,-0.0013168440022963991,271,0.09395973154362416,-0.00459123892022389,215,0.28187919463087246,,,0.1879194630872483,E_REJECT,base and recent are both weak,197
601988,2026-07-03,2026-07-03,-0.00132409927005652,272,0.09060402684563758,-0.004813308413220704,224,0.2516778523489933,,,0.16107382550335575,E_REJECT,base and recent are both weak,198
600221,2026-07-03,2026-07-03,-0.0013607587143919353,273,0.087248322147651,-0.003560437770173674,186,0.37919463087248323,,,0.29194630872483224,E_REJECT,base and recent are both weak,199
601398,2026-07-03,2026-07-03,-0.001381086909098675,274,0.08389261744966443,-0.00405693645863655,205,0.31543624161073824,,,0.23154362416107382,E_REJECT,base and recent are both weak,200
600111,2026-07-03,2026-07-03,-0.001413838869190982,275,0.08053691275167785,-0.002832232992270966,171,0.42953020134228187,,,0.348993288590604,E_REJECT,base and recent are both weak,201
001280,2026-07-03,2026-07-03,-0.0020327283194302805,278,0.07046979865771812,-0.005849262707433718,254,0.15100671140939598,,,0.08053691275167786,E_REJECT,base and recent are both weak,202
301236,2026-07-03,2026-07-03,-0.0022630472478085487,280,0.06375838926174497,-0.006307603486122307,265,0.11409395973154363,,,0.050335570469798654,E_REJECT,base and recent are both weak,203
600010,2026-07-03,2026-07-03,-0.0024055905886450095,281,0.06040268456375839,-0.002720374388762705,167,0.4429530201342282,,,0.3825503355704698,E_REJECT,base and recent are both weak,204
601012,2026-07-03,2026-07-03,-0.002427014211383035,282,0.05704697986577181,-0.005769205545298942,251,0.1610738255033557,,,0.10402684563758388,E_REJECT,base and recent are both weak,205
000063,2026-07-03,2026-07-03,-0.002458066613058645,283,0.053691275167785234,-0.002465385483233901,157,0.47651006711409394,,,0.4228187919463087,E_REJECT,base and recent are both weak,206
603019,2026-07-03,2026-07-03,-0.0028982100667747875,284,0.050335570469798654,-0.0018059449061715296,135,0.5503355704697986,,,0.5,E_REJECT,base and recent are both weak,207
600115,2026-07-03,2026-07-03,-0.0036085765534911497,287,0.040268456375838924,-0.004897526060252127,230,0.23154362416107382,,,0.1912751677852349,E_REJECT,base and recent are both weak,208
300059,2026-07-03,2026-07-03,-0.004039807003959718,290,0.030201342281879196,-0.0054635000383254535,243,0.18791946308724833,,,0.15771812080536912,E_REJECT,base and recent are both weak,209
000725,2026-07-03,2026-07-03,-0.008272376292327006,293,0.020134228187919462,-0.011039994562542354,295,0.013422818791946308,,,-0.006711409395973153,E_REJECT,base and recent are both weak,210
002600,2026-07-03,2026-07-03,-0.010368796082984811,295,0.013422818791946308,-0.005972716852714118,258,0.13758389261744966,,,0.12416107382550336,E_REJECT,base and recent are both weak,211
600584,2026-07-03,2026-07-03,-0.01155798964008903,296,0.010067114093959731,-0.0016011746431309794,132,0.5604026845637584,,,0.5503355704697986,E_REJECT,base and recent are both weak,212
603993,2026-07-03,2026-07-03,-0.012360919062334873,297,0.006711409395973154,-0.0063438378806290755,266,0.11073825503355705,,,0.1040268456375839,E_REJECT,base and recent are both weak,213
603799,2026-07-03,2026-07-03,0.007028114538412622,45,0.8523489932885906,-0.0026875412964342802,166,0.4463087248322148,,,-0.4060402684563758,UNCLASSIFIED,falls between configured gate tiers,214
603986,2026-07-03,2026-07-03,0.006972398432477314,46,0.8489932885906041,-0.0019252314581615628,138,0.540268456375839,,,-0.3087248322147651,UNCLASSIFIED,falls between configured gate tiers,215
601688,2026-07-03,2026-07-03,0.0049393566018873965,61,0.7986577181208053,0.0019525023174649988,65,0.785234899328859,,,-0.01342281879194629,UNCLASSIFIED,falls between configured gate tiers,216
600588,2026-07-03,2026-07-03,0.004902193422617843,62,0.7953020134228188,-0.006247536645276737,264,0.1174496644295302,,,-0.6778523489932886,UNCLASSIFIED,falls between configured gate tiers,217
002648,2026-07-03,2026-07-03,0.004804186872628396,63,0.7919463087248322,-0.007648078943751932,286,0.0436241610738255,,,-0.7483221476510067,UNCLASSIFIED,falls between configured gate tiers,218
600415,2026-07-03,2026-07-03,0.004763969705431379,64,0.7885906040268457,-0.00026838500327723916,104,0.6543624161073825,,,-0.13422818791946312,UNCLASSIFIED,falls between configured gate tiers,219
601995,2026-07-03,2026-07-03,0.004651420824097073,65,0.785234899328859,3.0526260040987514e-06,97,0.6778523489932886,,,-0.10738255033557043,UNCLASSIFIED,falls between configured gate tiers,220
600930,2026-07-03,2026-07-03,0.004493125717717948,68,0.7751677852348994,-0.006627105444178413,271,0.09395973154362416,,,-0.6812080536912752,UNCLASSIFIED,falls between configured gate tiers,221
601901,2026-07-03,2026-07-03,0.004414288495797666,70,0.7684563758389261,0.0006019196540382995,87,0.7114093959731543,,,-0.057046979865771785,UNCLASSIFIED,falls between configured gate tiers,222
000425,2026-07-03,2026-07-03,0.004373632382169216,71,0.7651006711409396,-0.0013927751998028648,129,0.5704697986577181,,,-0.19463087248322153,UNCLASSIFIED,falls between configured gate tiers,223
603392,2026-07-03,2026-07-03,0.004351995086512961,72,0.761744966442953,-0.0006917993874046139,113,0.6241610738255033,,,-0.13758389261744963,UNCLASSIFIED,falls between configured gate tiers,224
601628,2026-07-03,2026-07-03,0.004305435644985897,73,0.7583892617449665,-0.003400410585520586,182,0.3926174496644295,,,-0.36577181208053694,UNCLASSIFIED,falls between configured gate tiers,225
001391,2026-07-03,2026-07-03,0.004271459360691477,74,0.7550335570469798,-0.0006104028934099497,112,0.62751677852349,,,-0.12751677852348986,UNCLASSIFIED,falls between configured gate tiers,226
600522,2026-07-03,2026-07-03,0.004219882035482022,75,0.7516778523489933,0.0029211700135794113,57,0.8120805369127517,,,0.06040268456375841,UNCLASSIFIED,falls between configured gate tiers,227
601633,2026-07-03,2026-07-03,0.0040769978966727445,76,0.7483221476510067,-0.0011913626876746586,120,0.6006711409395973,,,-0.1476510067114094,UNCLASSIFIED,falls between configured gate tiers,228
600219,2026-07-03,2026-07-03,0.004016246329291088,77,0.7449664429530202,0.0009477760774738338,79,0.738255033557047,,,-0.006711409395973145,UNCLASSIFIED,falls between configured gate tiers,229
300498,2026-07-03,2026-07-03,0.0038891162773584532,78,0.7416107382550335,0.0003721510667396476,93,0.6912751677852349,,,-0.05033557046979864,UNCLASSIFIED,falls between configured gate tiers,230
002558,2026-07-03,2026-07-03,0.0038353624893703,79,0.738255033557047,0.002564298141694025,59,0.8053691275167785,,,0.06711409395973145,UNCLASSIFIED,falls between configured gate tiers,231
601088,2026-07-03,2026-07-03,0.0037247140477684147,81,0.7315436241610739,-0.0054614981034428,242,0.1912751677852349,,,-0.540268456375839,UNCLASSIFIED,falls between configured gate tiers,232
000617,2026-07-03,2026-07-03,0.0037157298989395912,82,0.7281879194630873,-0.0003289721359117006,108,0.6409395973154363,,,-0.08724832214765099,UNCLASSIFIED,falls between configured gate tiers,233
300124,2026-07-03,2026-07-03,0.003713215456637949,83,0.7248322147651006,0.0004557516986767651,92,0.6946308724832215,,,-0.030201342281879096,UNCLASSIFIED,falls between configured gate tiers,234
688036,2026-07-03,2026-07-03,0.003652917088827021,84,0.7214765100671141,0.0007441913078916115,84,0.7214765100671141,,,0.0,UNCLASSIFIED,falls between configured gate tiers,235
601238,2026-07-03,2026-07-03,0.003603413771068224,85,0.7181208053691275,-0.00284783810439707,173,0.4228187919463087,,,-0.29530201342281875,UNCLASSIFIED,falls between configured gate tiers,236
300308,2026-07-03,2026-07-03,0.003597161068783398,86,0.714765100671141,-0.0033137521373135534,181,0.3959731543624161,,,-0.31879194630872487,UNCLASSIFIED,falls between configured gate tiers,237
000568,2026-07-03,2026-07-03,0.003587427087364999,87,0.7114093959731543,-0.004625904300903697,216,0.2785234899328859,,,-0.43288590604026844,UNCLASSIFIED,falls between configured gate tiers,238
601877,2026-07-03,2026-07-03,0.003550646256299387,88,0.7080536912751678,-0.0013419400521164962,128,0.5738255033557047,,,-0.13422818791946312,UNCLASSIFIED,falls between configured gate tiers,239
600585,2026-07-03,2026-07-03,0.003510966388651429,89,0.7046979865771812,-5.591043162542255e-05,99,0.6711409395973155,,,-0.03355704697986572,UNCLASSIFIED,falls between configured gate tiers,240
000625,2026-07-03,2026-07-03,0.0034844349519385248,91,0.697986577181208,-0.0044320349258381835,211,0.2953020134228188,,,-0.40268456375838924,UNCLASSIFIED,falls between configured gate tiers,241
600803,2026-07-03,2026-07-03,0.0034810502775241446,92,0.6946308724832215,-0.0011397207083544533,119,0.6040268456375839,,,-0.09060402684563762,UNCLASSIFIED,falls between configured gate tiers,242
300832,2026-07-03,2026-07-03,0.003472606360177433,93,0.6912751677852349,-0.005533674536800198,246,0.17785234899328858,,,-0.5134228187919463,UNCLASSIFIED,falls between configured gate tiers,243
300394,2026-07-03,2026-07-03,0.0034307973679533225,94,0.6879194630872483,0.001204388494552013,72,0.761744966442953,,,0.0738255033557047,UNCLASSIFIED,falls between configured gate tiers,244
600809,2026-07-03,2026-07-03,0.003370433753978973,95,0.6845637583892618,-0.005470167001073123,244,0.18456375838926176,,,-0.5,UNCLASSIFIED,falls between configured gate tiers,245
601127,2026-07-03,2026-07-03,0.0033337737019845004,96,0.6812080536912751,-0.0002610093916729823,103,0.6577181208053692,,,-0.02348993288590595,UNCLASSIFIED,falls between configured gate tiers,246
002415,2026-07-03,2026-07-03,0.0032762802058368214,97,0.6778523489932886,0.0024798669886689642,61,0.7986577181208053,,,0.12080536912751672,UNCLASSIFIED,falls between configured gate tiers,247
600600,2026-07-03,2026-07-03,0.0032531943335268247,98,0.674496644295302,-0.00506888986303713,233,0.2214765100671141,,,-0.4530201342281879,UNCLASSIFIED,falls between configured gate tiers,248
601727,2026-07-03,2026-07-03,0.003232498199619701,99,0.6711409395973155,-0.0023139999647410563,150,0.5,,,-0.17114093959731547,UNCLASSIFIED,falls between configured gate tiers,249
002493,2026-07-03,2026-07-03,0.003216824386509916,100,0.6677852348993288,-0.0009728180563330696,117,0.610738255033557,,,-0.057046979865771785,UNCLASSIFIED,falls between configured gate tiers,250
300413,2026-07-03,2026-07-03,0.003193620141581697,101,0.6644295302013423,-0.011129679130249731,296,0.010067114093959731,,,-0.6543624161073825,UNCLASSIFIED,falls between configured gate tiers,251
601225,2026-07-03,2026-07-03,0.003180436301023141,102,0.6610738255033557,-0.004490289151560031,212,0.29194630872483224,,,-0.36912751677852346,UNCLASSIFIED,falls between configured gate tiers,252
600515,2026-07-03,2026-07-03,0.003123690891587905,103,0.6577181208053692,-0.003038819870534581,176,0.412751677852349,,,-0.24496644295302017,UNCLASSIFIED,falls between configured gate tiers,253
002304,2026-07-03,2026-07-03,0.0030707584197872096,104,0.6543624161073825,-0.006952973369129963,278,0.07046979865771812,,,-0.5838926174496645,UNCLASSIFIED,falls between configured gate tiers,254
000999,2026-07-03,2026-07-03,0.0030552635131556437,105,0.6510067114093959,-0.005641520631844658,249,0.16778523489932887,,,-0.4832214765100671,UNCLASSIFIED,falls between configured gate tiers,255
000988,2026-07-03,2026-07-03,0.0030503167564122826,106,0.6476510067114094,-0.011947552336344727,297,0.006711409395973154,,,-0.6409395973154363,UNCLASSIFIED,falls between configured gate tiers,256
603369,2026-07-03,2026-07-03,0.0029146373143224104,107,0.6442953020134228,-0.002334249671881192,151,0.4966442953020134,,,-0.14765100671140935,UNCLASSIFIED,falls between configured gate tiers,257
002736,2026-07-03,2026-07-03,0.0028695602551463847,109,0.6375838926174496,-0.0002798370598982629,106,0.6476510067114094,,,0.010067114093959773,UNCLASSIFIED,falls between configured gate tiers,258
601009,2026-07-03,2026-07-03,0.002838962120440732,110,0.6342281879194631,-0.0019173239678208697,137,0.5436241610738255,,,-0.09060402684563762,UNCLASSIFIED,falls between configured gate tiers,259
600938,2026-07-03,2026-07-03,0.0028091203003537107,112,0.62751677852349,-0.0019096379215878998,136,0.5469798657718121,,,-0.08053691275167785,UNCLASSIFIED,falls between configured gate tiers,260
688126,2026-07-03,2026-07-03,0.00280285474718237,114,0.6208053691275168,0.004114532312594379,48,0.8422818791946308,,,0.221476510067114,UNCLASSIFIED,falls between configured gate tiers,261
300122,2026-07-03,2026-07-03,0.002759076023224635,115,0.6174496644295302,-0.0032716244602234573,179,0.40268456375838924,,,-0.21476510067114096,UNCLASSIFIED,falls between configured gate tiers,262
002714,2026-07-03,2026-07-03,0.002628221301014337,116,0.6140939597315436,0.0001419283162316549,95,0.6845637583892618,,,0.07046979865771819,UNCLASSIFIED,falls between configured gate tiers,263
002074,2026-07-03,2026-07-03,0.0025888972149285634,117,0.610738255033557,0.0006758850441362159,86,0.714765100671141,,,0.10402684563758391,UNCLASSIFIED,falls between configured gate tiers,264
000977,2026-07-03,2026-07-03,0.0025496952807688104,118,0.6073825503355704,-0.0002704222368585022,105,0.6510067114093959,,,0.043624161073825496,UNCLASSIFIED,falls between configured gate tiers,265
000858,2026-07-03,2026-07-03,0.002486412123929373,119,0.6040268456375839,-0.004079305123095226,206,0.31208053691275167,,,-0.29194630872483224,UNCLASSIFIED,falls between configured gate tiers,266
002027,2026-07-03,2026-07-03,0.002470387964002609,120,0.6006711409395973,-0.00520992019172954,236,0.21140939597315436,,,-0.38926174496644295,UNCLASSIFIED,falls between configured gate tiers,267
603260,2026-07-03,2026-07-03,0.0022770506792356123,128,0.5738255033557047,0.0018605369347971822,66,0.7818791946308725,,,0.20805369127516782,UNCLASSIFIED,falls between configured gate tiers,268
600276,2026-07-03,2026-07-03,0.0022357048282943765,131,0.5637583892617449,0.011971679127667815,15,0.9530201342281879,,,0.38926174496644295,UNCLASSIFIED,falls between configured gate tiers,269
301308,2026-07-03,2026-07-03,0.0019284729569277645,148,0.5067114093959731,0.005244264185275419,40,0.8691275167785235,,,0.36241610738255037,UNCLASSIFIED,falls between configured gate tiers,270
600372,2026-07-03,2026-07-03,0.001772076206694734,152,0.49328859060402686,-0.00028567436269370767,107,0.6442953020134228,,,0.15100671140939592,UNCLASSIFIED,falls between configured gate tiers,271
000963,2026-07-03,2026-07-03,0.001686383248423424,161,0.46308724832214765,0.001388285185662351,71,0.7651006711409396,,,0.30201342281879195,UNCLASSIFIED,falls between configured gate tiers,272
002311,2026-07-03,2026-07-03,0.0016575756361663853,162,0.4597315436241611,0.0005481899054035705,89,0.7046979865771812,,,0.2449664429530201,UNCLASSIFIED,falls between configured gate tiers,273
601881,2026-07-03,2026-07-03,0.001629139560382799,165,0.44966442953020136,0.002279287740091306,62,0.7953020134228188,,,0.34563758389261745,UNCLASSIFIED,falls between configured gate tiers,274
600989,2026-07-03,2026-07-03,0.0015168482952980095,170,0.43288590604026844,0.0005547493010141845,88,0.7080536912751678,,,0.2751677852348994,UNCLASSIFIED,falls between configured gate tiers,275
600026,2026-07-03,2026-07-03,0.0010456349337748083,191,0.3624161073825503,0.0011033745288629505,75,0.7516778523489933,,,0.389261744966443,UNCLASSIFIED,falls between configured gate tiers,276
601689,2026-07-03,2026-07-03,0.0008697639660615103,202,0.32550335570469796,0.004696048549872703,42,0.8624161073825504,,,0.5369127516778525,UNCLASSIFIED,falls between configured gate tiers,277
600570,2026-07-03,2026-07-03,0.000864047783580794,203,0.3221476510067114,-0.00016730641167659043,100,0.6677852348993288,,,0.34563758389261745,UNCLASSIFIED,falls between configured gate tiers,278
002001,2026-07-03,2026-07-03,0.0008203098730930294,206,0.31208053691275167,0.000714965112133603,85,0.7181208053691275,,,0.4060402684563758,UNCLASSIFIED,falls between configured gate tiers,279
002202,2026-07-03,2026-07-03,0.00077777108198741,208,0.3053691275167785,0.0010442809230867866,78,0.7416107382550335,,,0.436241610738255,UNCLASSIFIED,falls between configured gate tiers,280
300442,2026-07-03,2026-07-03,0.0007013108053703126,212,0.29194630872483224,0.005366610018011842,37,0.8791946308724832,,,0.587248322147651,UNCLASSIFIED,falls between configured gate tiers,281
601788,2026-07-03,2026-07-03,0.0005762038844351208,216,0.2785234899328859,-0.0008395133220701737,114,0.6208053691275168,,,0.34228187919463093,UNCLASSIFIED,falls between configured gate tiers,282
688981,2026-07-03,2026-07-03,0.0004246162554695502,225,0.2483221476510067,0.002174623542256998,63,0.7919463087248322,,,0.5436241610738255,UNCLASSIFIED,falls between configured gate tiers,283
601100,2026-07-03,2026-07-03,0.00016840273046761175,233,0.2214765100671141,0.004127249034950192,47,0.8456375838926175,,,0.6241610738255033,UNCLASSIFIED,falls between configured gate tiers,284
600150,2026-07-03,2026-07-03,3.7545761589727806e-05,240,0.19798657718120805,0.0007969266261464577,83,0.7248322147651006,,,0.5268456375838926,UNCLASSIFIED,falls between configured gate tiers,285
002709,2026-07-03,2026-07-03,-0.0001648166052987166,246,0.17785234899328858,0.000828594721837831,82,0.7281879194630873,,,0.5503355704697986,UNCLASSIFIED,falls between configured gate tiers,286
603296,2026-07-03,2026-07-03,-0.00019450137585687815,247,0.174496644295302,0.005891457592609665,34,0.889261744966443,,,0.714765100671141,UNCLASSIFIED,falls between configured gate tiers,287
000938,2026-07-03,2026-07-03,-0.00026627393837703404,250,0.1644295302013423,0.0026154453894900206,58,0.8087248322147651,,,0.6442953020134228,UNCLASSIFIED,falls between configured gate tiers,288
601456,2026-07-03,2026-07-03,-0.000569068228638956,259,0.1342281879194631,-0.0009368250844222043,115,0.6174496644295302,,,0.4832214765100671,UNCLASSIFIED,falls between configured gate tiers,289
601138,2026-07-03,2026-07-03,-0.0008303843625156165,262,0.12416107382550336,0.0005146061069880404,91,0.697986577181208,,,0.5738255033557047,UNCLASSIFIED,falls between configured gate tiers,290
688008,2026-07-03,2026-07-03,-0.0009661473453471645,264,0.1174496644295302,0.0008728583053724333,80,0.7348993288590604,,,0.6174496644295302,UNCLASSIFIED,falls between configured gate tiers,291
600362,2026-07-03,2026-07-03,-0.0011586137420369106,270,0.09731543624161074,0.004109545454830935,49,0.8389261744966443,,,0.7416107382550335,UNCLASSIFIED,falls between configured gate tiers,292
600309,2026-07-03,2026-07-03,-0.0014781452959430324,276,0.07718120805369127,-0.0010159181433850209,118,0.6073825503355704,,,0.5302013422818792,UNCLASSIFIED,falls between configured gate tiers,293
688047,2026-07-03,2026-07-03,-0.0017257694710975263,277,0.0738255033557047,0.0017475901446771997,67,0.7785234899328859,,,0.7046979865771812,UNCLASSIFIED,falls between configured gate tiers,294
600011,2026-07-03,2026-07-03,-0.0033010876086990103,285,0.04697986577181208,0.0005475002681716511,90,0.7013422818791947,,,0.6543624161073825,UNCLASSIFIED,falls between configured gate tiers,295
601872,2026-07-03,2026-07-03,-0.004023024383973214,289,0.03355704697986577,0.001049822963410421,77,0.7449664429530202,,,0.7114093959731544,UNCLASSIFIED,falls between configured gate tiers,296
000630,2026-07-03,2026-07-03,-0.00417309314441799,291,0.026845637583892617,0.006789015680934309,32,0.8959731543624161,,,0.8691275167785235,UNCLASSIFIED,falls between configured gate tiers,297
002050,2026-07-03,2026-07-03,-0.015320968626031904,298,0.003355704697986577,0.0015497380392024427,68,0.7751677852348994,,,0.7718120805369127,UNCLASSIFIED,falls between configured gate tiers,298
