feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
cs_zscore_volume,cross_sectional,feature_panel,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
cs_zscore_rsi_6,cross_sectional,feature_panel,2026-05-20,0.00743319416742031,300,299.5,809,0.992638036809816,True,post_close_T,,True,True,False,allowed
pe_ttm,raw_aux,feature_panel,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
pb,raw_aux,feature_panel,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
turnover_pct,raw_aux,feature_panel,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
cs_log_float_mcap,valuation,silver/valuation,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
cs_pe_ttm_rank,valuation,silver/valuation,2026-05-20,0.06745210751702407,281,279.65,815,1.0,True,post_close_T,,True,True,False,allowed
cs_pb_rank,valuation,silver/valuation,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
cs_turnover_rank,valuation,silver/valuation,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
cs_log_mcap_rank,valuation,silver/valuation,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
pe_momentum_5d,valuation,silver/valuation,2026-05-20,0.006194328472850258,300,299.5,810,0.9938650306748467,True,post_close_T,,True,True,False,allowed
ind_rank_rsi_6,industry,silver/industry_map,2026-05-20,0.00743319416742031,300,299.5,809,0.992638036809816,True,scd_pit_join,,True,True,False,allowed
ind_rank_turnover,industry,silver/industry_map,2026-05-20,0.0,300,299.5,815,1.0,True,scd_pit_join,,True,True,False,allowed
sector_momentum_10d,industry,silver/industry_map,2026-05-20,0.01233497276560248,300,299.5,805,0.9877300613496932,True,scd_pit_join,,True,True,False,allowed
cs_margin_balance_change_5d,margin,silver/margin,2026-05-20,0.07761493576481374,295,294.5,809,0.992638036809816,True,post_close_T_lag1,,True,True,False,allowed
cs_rzrq_ratio_rank,margin,silver/margin,2026-05-20,0.07152384609984432,295,294.5,814,0.9987730061349693,True,post_close_T_lag1,,True,True,False,allowed
