feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
pe_ttm,raw_aux,feature_panel,2026-06-18,0.0,300,300.0,836,1.0,True,post_close_T,,True,True,False,allowed
pb,raw_aux,feature_panel,2026-06-18,0.0,300,300.0,836,1.0,True,post_close_T,,True,True,False,allowed
turnover_pct,raw_aux,feature_panel,2026-06-18,0.0,300,300.0,836,1.0,True,post_close_T,,True,True,False,allowed
cs_log_float_mcap,valuation,silver/valuation,2026-06-18,0.0,300,300.0,836,1.0,True,post_close_T,,True,True,False,allowed
cs_pe_ttm_rank,valuation,silver/valuation,2026-06-18,0.06734766981811742,281,281.0,836,1.0,True,post_close_T,,True,True,False,allowed
cs_pb_rank,valuation,silver/valuation,2026-06-18,0.0,300,300.0,836,1.0,True,post_close_T,,True,True,False,allowed
cs_turnover_rank,valuation,silver/valuation,2026-06-18,0.0,300,300.0,836,1.0,True,post_close_T,,True,True,False,allowed
cs_log_mcap_rank,valuation,silver/valuation,2026-06-18,0.0,300,300.0,836,1.0,True,post_close_T,,True,True,False,allowed
pe_momentum_5d,valuation,silver/valuation,2026-06-18,0.006037261980946401,300,300.0,831,0.9940191387559809,True,post_close_T,,True,True,False,allowed
ind_rank_rsi_6,industry,silver/industry_map,2026-06-18,0.007244714377135681,300,300.0,830,0.992822966507177,True,scd_pit_join,,True,True,False,allowed
ind_rank_turnover,industry,silver/industry_map,2026-06-18,0.0,300,300.0,836,1.0,True,scd_pit_join,,True,True,False,allowed
sector_momentum_10d,industry,silver/industry_map,2026-06-18,0.0120222010247246,300,300.0,826,0.9880382775119617,True,scd_pit_join,,True,True,False,allowed
cs_margin_balance_change_5d,margin,silver/margin,2026-06-18,0.07606950095992465,295,295.0,830,0.992822966507177,True,post_close_T_lag1,,True,True,False,allowed
cs_rzrq_ratio_rank,margin,silver/margin,2026-06-18,0.07013286001199402,295,295.0,835,0.9988038277511961,True,post_close_T_lag1,,True,True,False,allowed
