feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
fund_eps,fundamental,silver/fundamentals,2026-04-08,0.9855255119260724,24,23.8,525,0.666243654822335,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_roe,fundamental,silver/fundamentals,2026-04-08,0.9855255119260724,24,23.8,525,0.666243654822335,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_lag_days,fundamental,silver/fundamentals,2026-04-08,0.9853802543716116,25,24.8,525,0.666243654822335,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
cs_rank_close,cross_sectional,feature_panel,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
cs_rank_volume,cross_sectional,feature_panel,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
cs_rank_rsi_6,cross_sectional,feature_panel,2026-04-08,0.007690105824400706,300,300.0,782,0.9923857868020305,True,post_close_T,,True,True,False,allowed
cs_rank_roc_10,cross_sectional,feature_panel,2026-04-08,0.012816843040667844,300,300.0,778,0.9873096446700508,True,post_close_T,,True,True,False,allowed
cs_rank_ma_5,cross_sectional,feature_panel,2026-04-08,0.006408421520333922,300,300.0,783,0.9936548223350253,True,post_close_T,,True,True,False,allowed
cs_zscore_close,cross_sectional,feature_panel,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
cs_zscore_volume,cross_sectional,feature_panel,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
cs_zscore_rsi_6,cross_sectional,feature_panel,2026-04-08,0.007690105824400706,300,300.0,782,0.9923857868020305,True,post_close_T,,True,True,False,allowed
pe_ttm,raw_aux,feature_panel,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
pb,raw_aux,feature_panel,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
turnover_pct,raw_aux,feature_panel,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
cs_log_float_mcap,valuation,silver/valuation,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
cs_pe_ttm_rank,valuation,silver/valuation,2026-04-08,0.06745931720404841,279,277.55,788,1.0,True,post_close_T,,True,True,False,allowed
cs_pb_rank,valuation,silver/valuation,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
cs_turnover_rank,valuation,silver/valuation,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
cs_log_mcap_rank,valuation,silver/valuation,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
pe_momentum_5d,valuation,silver/valuation,2026-04-08,0.006408421520333922,300,300.0,783,0.9936548223350253,True,post_close_T,,True,True,False,allowed
ind_rank_rsi_6,industry,silver/industry_map,2026-04-08,0.007690105824400706,300,300.0,782,0.9923857868020305,True,scd_pit_join,,True,True,False,allowed
ind_rank_turnover,industry,silver/industry_map,2026-04-08,0.0,300,300.0,788,1.0,True,scd_pit_join,,True,True,False,allowed
sector_momentum_10d,industry,silver/industry_map,2026-04-08,0.012761303387491615,300,300.0,778,0.9873096446700508,True,scd_pit_join,,True,True,False,allowed
cs_margin_balance_change_5d,margin,silver/margin,2026-04-08,0.07972076371295399,295,286.0,782,0.9923857868020305,True,post_close_T_lag1,,True,True,False,allowed
cs_rzrq_ratio_rank,margin,silver/margin,2026-04-08,0.07341914921795896,295,288.5,787,0.998730964467005,True,post_close_T_lag1,,True,True,False,allowed
