date,arm,metric,value
2026-04-02,fixed_weight_0.5,top20_ret_fwd_5d_cs_gross,0.04242837400900822
2026-04-02,fixed_weight_0.5,top20_ret_fwd_5d_cs_net,0.04142837400900822
2026-04-02,fixed_weight_0.5,top50_ret_fwd_5d_cs_gross,0.015579607138583768
2026-04-02,fixed_weight_0.5,top50_ret_fwd_5d_cs_net,0.014579607138583767
2026-04-02,fixed_weight_0.5,precision_at_20_excess,0.65
2026-04-02,fixed_weight_0.5,precision_at_50_excess,0.56
2026-04-02,fixed_weight_0.7,rank_ic_ret_fwd_3d,0.10088463559005889
2026-04-02,fixed_weight_0.7,top20_ret_fwd_3d_gross,0.05282230081750715
2026-04-02,fixed_weight_0.7,top20_ret_fwd_3d_net,0.05182230081750715
2026-04-02,fixed_weight_0.7,top50_ret_fwd_3d_gross,0.044270476808847256
2026-04-02,fixed_weight_0.7,top50_ret_fwd_3d_net,0.043270476808847255
2026-04-02,fixed_weight_0.7,top20_ret_fwd_3d_cs_gross,0.02564131815344626
2026-04-02,fixed_weight_0.7,top20_ret_fwd_3d_cs_net,0.024641318153446258
2026-04-02,fixed_weight_0.7,top50_ret_fwd_3d_cs_gross,0.01708949414478636
2026-04-02,fixed_weight_0.7,top50_ret_fwd_3d_cs_net,0.01608949414478636
2026-04-02,fixed_weight_0.7,top20_ret_fwd_5d_gross,0.07442190871351169
2026-04-02,fixed_weight_0.7,top20_ret_fwd_5d_net,0.07342190871351169
2026-04-02,fixed_weight_0.7,top50_ret_fwd_5d_gross,0.0565273588898242
2026-04-02,fixed_weight_0.7,top50_ret_fwd_5d_net,0.0555273588898242
2026-04-02,fixed_weight_0.7,top20_ret_fwd_5d_cs_gross,0.03327282285763128
2026-04-02,fixed_weight_0.7,top20_ret_fwd_5d_cs_net,0.03227282285763128
2026-04-02,fixed_weight_0.7,top50_ret_fwd_5d_cs_gross,0.015378273033943783
2026-04-02,fixed_weight_0.7,top50_ret_fwd_5d_cs_net,0.014378273033943782
2026-04-02,fixed_weight_0.7,precision_at_20_excess,0.65
2026-04-02,fixed_weight_0.7,precision_at_50_excess,0.56
2026-04-02,recent_heavy,rank_ic_ret_fwd_3d,0.029264873662603056
